date,time,tweet,clase
2024-04-16,15:43:57.000,A alguien más le falla la app del Santander?,2
2024-04-16,10:53:35.000,"La respuesta de Marcos Galperín a las críticas al cobro de planes sociales por Mercado Pago: “Es tal el placer de cortarles el curro que lo hacemos gratis”
BRAVO GALPERIN, eso es coherencia.",2
2024-04-16,04:10:59.000,Apostamos que falla la app BBVA?,2
2024-04-15,22:05:40.000,Los q estan pidiendo ayuda porq tuvieron a un bb prematuro son los q estafaron con mercado pago en locales jajajaja sera verdad?,0
2024-04-15,20:24:05.000,"La respuesta de Marcos Galperín a las críticas al cobro de planes sociales por Mercado Pago: ""Es tal el placer de cortarles el curro que lo hacemos gratis"": * El CEO de Mercado Libre salió al cruce de los cuestionamientos en redes.
 * Su billetera virtual tendrá acceso a un…",0
2024-04-15,19:58:37.000,un amigo de mi hermana tiene q hacer un logo de nu metal para un trabajo de la facultad y me pidió ayuda mira no escucho nu metal pero como para los q no lo escuchan es todo lo mismo te ayudo,0
2024-04-15,19:29:30.000,El espécimen paranoiqueaba con el censo y la SUBE por temor a que usen sus datos festeja que una empresa como Mercado Pago se encargue de pagar los planes. No falla,0
2024-04-15,18:14:28.000,"Me emociona tanta solidaridad de  y su mercado pago para nuestro país, eso es un patriota!!!! Nada de negocio, solo ayuda  humanitaria. Seguí esperando a los reyes ",0
2024-04-15,16:59:55.000,alguien sabe como se usa mercado pago? ayuda no se hacer nada en esa app,2
2024-04-15,14:07:46.000,"Puede algunos de los genios que cuestionan el pego directo a beneficiarios de planes sociales a través de billeteras como Mercado Pago, explicar qué comisiones y de cuánto te cobra Galperín por usar MP. Si lo usan todos los días y todo el tiempo, la respuesta es cero 0. Necedad",0
2024-04-15,12:09:59.000,"A ver, una duda. Ayer en un campo de fútbol (templos de ""sabiduría"") se dieron dos gritos simultáneos proferidos por las mismas gargantas y manadas de los mismos ""celebros"". A saber;
""Que sí joder, que pvta Santander"".
""Santander, Puerto de Castilla"".
¿En qué quedamos?",0
2024-04-14,21:59:14.000,"A veces, cuando dicen, ""los buenos somos más"", lo pongo en duda. se vio obligada a dejar el país, por amenazas y el señor Jaime Vásquez, periodista que denunciaba la corrupción en Norte de Santander,fue asesinado. Qué impotencia ante tanto miserable",0
2024-04-14,17:45:52.000,"¿Qué está sucediendo en Cúcuta? Como ciudadanos, lo mínimo que podemos hacer es EXIGIR una respuesta rápida y clara a la Alcaldía de esa ciudad, al Gobernador de Santander y a la Presidencia de la República.",0
2024-04-14,02:02:57.000,"Irán ha demostrado, que Israel no es nada sin la protección de EEUU, y sus ""socios"", los persas actúan en función del art. 51 (Legitima Defensa) de la Carta de NU, ¿quieren seguir provocando?, háganlo y la respuesta llegará con mas dureza, que no les quepa dudas.",0
2024-04-13,22:43:10.000,Cómo se puede votar en mercado pago? Necesito ayuda!,2
2024-04-13,22:42:22.000,"Ayuda  
Tengo problemas con mi cuenta #FelizSabado",1
2024-04-13,22:37:39.000,"Llevado a cabo sobre la fuerza del Artículo 51 de la Carta de NU en relación a la legítima defensa,  la acción militar de Irán fue en respuesta a la agresión del régimen sionista en contra de nuestras instalaciones diplomática en Damasco.",0
2024-04-13,17:59:50.000,ci llo juera un genero o sub genero miusical sería sin duda nu metal o remixes d momos,0
2024-04-13,13:26:36.000,"La definición corta de “Inclusión Financiera” es bancarizar a los NO bancarizados.

Lo novedoso es que con la ayuda del Estado (algo que empujó fuerte Lucas Llach y otros funcionarios y sus sucesores continuaron hasta hoy) los Mercado Pago, Ualá, Naranja X y muchos otros hicieron…",0
2024-04-12,21:13:19.000,solo a mi me falla la app de banco azteca?,2
2024-04-12,18:45:24.000,"Dicen que si no mencionas a  no te atienden los mensajes para ayudarte a resolver problemas con su banco.
Me llegó una transferencia que está reflejada en movimientos pero NO en el saldo, ayuda!! ",1
2024-04-12,18:40:46.000,"El 28/03/2024 cometí un error en una transferencia bancaria al enviar un saldo a mi línea de crédito en lugar de mi cuenta. Es la fecha en que ni me devuelven mi dinero, ni puedo cobrar el saldo a mi favor, solo me dan largas! ¡Ayuda!    ",1
2024-04-12,16:10:10.000,gracias por su respuesta,0
2024-04-11,18:42:18.000,"El día de ayer me realicé una transferencia de otra cuenta a mi cuenta de  y no se vio reflejada, ya pasaron muchas horas y no se refleja el dinero pero de mi otra cuenta ya está descontado … Necesito ayuda por favor",1
2024-04-11,17:14:18.000,"En una vereda del municipio de Albania Santander cordoncillo, utapa. Hay juntas que se hacen cargo de acueductos veredales , pero están robando a las comunidades. Y las personas son silenciadas por temor a represiones severas. Pedimos a la defensoría del pueblo ayuda.",0
2024-04-11,17:01:57.000,"Hay  no se para que tienes servicio de ventanilla, si al entrar la chica te manda a cajero automático para depósito, pago de servicios, de tarjeta... ósea para todo y le pides ayuda y te dice es muy fácil inténtelo  al rato que dejen a 1-2 personas para toda",0
2024-04-11,07:18:25.000,WEY YAAAAAA AYUDA,1
2024-04-11,04:40:14.000,"Hoy vi jugar en vivo en el BBVA a jugadores de talla mundial como Alba, Busquets (un genio) uno de los mejores “9” de la historia como Suárez y al mejor jugador como Messi.

¿Lo más satisfactorio? Que mi equipo los acaba de eliminar.

Sin duda una noche redonda.",0
2024-04-11,04:04:15.000,"El BBVA cantando “Messi se la come” ya con el partido sentenciado. Sin duda la afición más soberbia, mierda, y corriente que conozco! 

Pd: por cierto Messi jugando al 30% ni ganas se le ven de jugar",0
2024-04-11,03:03:15.000,Ayuda...,1
2024-04-11,00:20:34.000,"Ayuda  . Me van a hacer una transferencia de Ecuador, pero necesitan hacerla vía Estados Unidos a través de un banco corresponsal ¿Me pueden ayudar proporcionándome el código SWIFT del corresponsal de ustedes en Estados Unidos? Alguna vez vi que era JP Morgan",2
2024-04-10,19:50:52.000,"Que la semana que viene firmo en Santander.
Y luego vendrá mi primer Sant Jordi.
Y después Valencia.
Y luego Bilbao.
Y terminamos en la FIL de Madrid.Ayuda que lloro ",0
2024-04-10,18:20:13.000,"Necesito ayuda, alguno de ustedes tiene algun contacto en (   ) que me pueda ayudar con el tema de una factura de un auto que ya fue liquidado y que aun no me entregan?
Estoy desesperado, tiene mas de 10 dias habiles de atraso y siempre me responden lo mismo +",0
2024-04-10,15:46:49.000,Pésimo servicio con  tengo dos cargos no reconocidos y no quieren proceder voy a sucursal y no saben darme respuesta,1
2024-04-10,14:54:24.000,El peor banco sin duda es BBVA,2
2024-04-10,13:39:59.000,"Ya pasaron 12 horas y siguen sin resolver , sus asesores no resolvieron NADA y les envié DM como me pidieron desde hace horas y no he recibido respuesta alguna. Urge que solucionen este error y devuelvan el dinero   pésimo servicio!",1
2024-04-10,08:53:34.000,"Cuando un hombre sabe q tienes tus cosas, q eres profesional y además q tienes los mejores papás y una red de apoyo q nunca te falla; se comportan tan diferente como cuando saben q eres una vaga q depende de ellos o q estás sola sin apoyo de nadie.   “cómo te ven, te tratan”",0
2024-04-09,23:04:07.000,¿ Por qué  aún no me da respuesta de mi cuenta bloqueada desde hace meses ?,1
2024-04-09,21:31:13.000,Veinte minutos y canción de Olivia Rodrigo esq no falla igual me m,0
2024-04-09,14:53:29.000,"Malísimo el servicio de  !!! Hace 15 años tengo cuenta, le pedí a mi “ejecutivo” que renueve mi  respuesta. Tranquilo ya le está x llegar. Final tarjeta vencida. Pago rechazados “ejecutivo” no responde. Voy a cambiar las cuentas de banco!",1
2024-04-09,13:27:17.000,"Hola  - Una duda: un familiar quiere hacerse una cuenta online para una asociación sin ánimo de lucro. Podéis informarme de vuestros servicios al respecto? Tiene que crearla via 'autónomos y empresas' o desde 'personas'... al ser una asociación, tiene dudas. Gracias!",2
2024-04-09,04:45:38.000,¿Dónde y cómo puedo hacer una denuncia de PSE por estafa en pagina de Nequi? ¿Alguien sabe? Ayuda. #PSE #NEQUI #BBVA #ESTAFA,2
2024-04-09,03:22:45.000,"otro dia, otra falla de la app de bancomer ",2
2024-04-09,00:48:05.000,"El tiempo pasa y sigo sin una respuesta que me explique porqué las tarjetas de   son rechazadas en el extranjero cuando no están apagadas o bloqueadas y cuentan con saldo disponible.

Tampoco hay respuesta en sus canales de redes sociales.",1
2024-04-08,20:32:51.000,"Vaya mérito lo del Alcorcón, muy del Oviedo el partido del Santander de hoy, sobre todo lo del penalty y la triple ocasión que no la falla ni Rotundo con 5 cubatas encima",0
2024-04-08,20:14:49.000,"no sabia q un racing de santander-alcorcon iba a ser asi me meo 
-va ganando el alcorcon
-falla un penalti peque
-falla una el santander clarisima
-expulsan a 2 del alcorcon
la segunda división señores",0
2024-04-08,18:16:35.000,"110k la operación del gato y yo con deuda en mercado pago, voy a tener q pasar mi alias de mp y pedir ayuda, limosnas, lo q sea",2
2024-04-08,10:13:34.000,"Si alguna vez tenéis que comprar cosmética/perfumería online os voy a dar un consejo: NO LO HAGÁIS EN DRUNI.
Llevo un mes lidiando con ellos por un pedido y no obtengo respuesta ni vía mail ni por teléfono.
Una vergüenza de atención y servicios.
¿Me toca denunciar? ¿Qué hago?",0
2024-04-07,21:43:13.000,"Necesito de tu ayuda tío Richi, la falta de atención al cliente, ya me tiene agotado, solo pido que les digas que resuelvan el error cometido a los de    porfa tiooo Rich ayudameeee ",2
2024-04-07,01:31:54.000,"Me hice una transferencia de Hey Banco a BBVA por 210 y no me llegó, esto después transferí 10 y esa si llegó.
Necesito ayuda ",1
2024-04-07,00:51:42.000,A alguien más le pasó que  no les deja entrar a las reservas de dinero por ende no pueden recuperar esa plata? Mi vieja estaba ahorrando así y ahora le quedaron 40luquitas que mercado pago no le deja usar y nadie da ninguna respuesta,2
2024-04-06,15:29:11.000,"sin duda, system of a down es la mejor banda de nu metal de todos los tiempos",0
2024-04-06,15:10:53.000,"Denuncia pública.BBVA bloqueo mi cuenta nómina, no puedo retirar mi salario, tengo a mis hijos sin comida, no asisten al colegio, no tengo para ir al trabajo, 3 veces he ido al banco y no han podido. Ayuda!!!       ",2
2024-04-06,04:26:15.000,AYUDA EL DINERO NO ME DA VOY A TIRARLE UNA BOMBA AL BBVA,2
2024-04-06,00:16:08.000,"¿Porque el home banking de  hace meses que ""falla"" cuando queres ver los plazos fijos?

Debe hacer mas de un año que te hace una falla con un cartel que te invita a salir que aparece y desaparece, para finalmente dejar la pagina bloqueada.",0
2024-04-05,21:56:23.000,Dios no puedo mas que banda de mierda la concha de dios hiperventilo ayuda bbva 3 cuotas minimo no se HELP,2
2024-04-05,18:41:36.000,"Hola tío , viendo el estado de cuenta de mi TDC veo un cargo de intereses del periodo, lo cuál me extraña siendo que hago el pago para no generar intereses.  ¿Me podrías resolver la duda de porque se genera el cargo?",1
2024-04-05,17:23:20.000,"chicas una duda importantísima porque no he comprado entradas nunca en una preventa de santander y tengo que conseguir las de feid si o si, simplemente siendo cliente ya puedes acceder no? en plan no tengo muy claro como se hace",2
2024-04-05,16:12:03.000,Cómo hago para votar por mercado pago ???? AYUDA !!! #catalinaal9009,2
2024-04-05,15:16:39.000,Saben si la tarjeta de débito NU falla mucho en Ticketmaster??,2
2024-04-05,13:59:00.000,"Querido Santander Rio: me tienen podrida. Me bloquearon la cuenta 4 veces en 3 dias por un error de sistema. Pero a la hora de cobrar comisiones el sistema no falla ni se cae. Les detesto. Atte. Former cliente de Santander Rio.

Recomiendenme bancos que voy a cambiarme.",2
2024-04-05,05:20:21.000,"Gente una duda, si le debo 20,000 pesos a BBVA y borro la app, ya no le debo nada?",2
2024-04-05,02:45:01.000,"Oigan, es cierto que la tarjeta BBVA de débito falla mucho en Ticketmaster? ",2
2024-04-04,21:10:28.000,"Sin duda la APP de BBVA tiene a sus favoritos, que feo leerlos batallando",2
2024-04-04,19:09:14.000,...   siguen sin darme solución ni respuesta,1
2024-04-04,18:54:56.000,"Gracias a la ejecutiva que me atendió en Santander  todavía existen personas buena onda y lindas q en vez de ponerte trabas y cerrarse, te brindan la mejor de la ayuda. algo q tenía 1 año sin resolver ella supo como porque por teléfono son unos incompetentes",2
2024-04-04,17:43:47.000,"¿No puedes usar tu app de   porque dice que hay falla en la conexión a internet? Seguramente hay un conflicto entre versiones de la app, bórrala del cel, y vuelve a instalarla, tendrás que ingresar tu contraseña, registrar el rostro y ya, funcionará nuevamente",1
2024-04-04,15:39:39.000,"He sacado dinero de un cajero del  y no ha salido el dinero, hace días fui a reclamarlo y aún no me lo han devuelto. El banco más asqueroso de España sin duda.",0
2024-04-04,14:56:40.000,"como puede quedar en tela de duda en el seno del la afición rayada el abuchear o no abuchear al máximo ladrón del futbol mundial
si el bbva no pesa por primera vez en la historia atacando a leonel messi el futbol va a perder",0
2024-04-04,14:32:38.000,"He hecho muy pocas cosas útiles en mi vida, pero sin duda una de ellas fue abrir la cuenta vista universitaria del santander que tengo hace como 12 años y que sirve para lo mismo que una cta cte pero no pago nada ",2
2024-04-04,05:05:59.000,BBVA es la persona en cuestión de seguros espero y esté comentario se de mucha ayuda BBVA seguro es una porquería,2
2024-04-04,03:48:39.000,"necesito ayuda    se me borro la app y ahora que intento volver a configurarla me pide que actualice mi reconocimiento facial, lo hago, y me dice que no esta disponible en su sistema la actualizacion, me urge hacer transferencias ayuda",1
2024-04-03,23:52:27.000,"Si tienen la oportunidad de probar   y su servicio, no lo hagan, es malísimo; aparte de que hice una recarga desde  y ninguno de los dos puede dar respuesta  que se hace en estos casos?",1
2024-04-03,14:31:16.000,Quisimos hacer cambio de gerencia. Presentamos todos los papeles pero de cuenta empresa nos pasaron a ser consumidor final en MELI y Mercado pago! Vendemos hace 8 años por favor necesitamos ayuda,2
2024-04-03,10:04:48.000,"Hola,  
He procedido a reclamar por tercera vez los gatos de constitución de mi hipoteca a  
Me indican que no me admiten a trámite una cuestión que ya ha sido resuelta. 
En 2021 en teoría me contestaron (no recibí esa respuesta, que me han ""reenviado"" ahora)",0
2024-04-03,07:20:59.000,"la meber me trajo tortillas de sonora, no cabe duda que esto se lo pago con traerle a dua lipa cuando se case con gaby, voy a ir cotizando y haré el apartado en la app de bbva para empezar el ahorro",0
2024-04-03,01:32:53.000,"Ayer estaba tomando con una amiga, y se sintió que se desahogó, lloro mucho, drenó... Se sintió bien apoyarla, escucharla, entenderla y sincronizar con nuestras emociones, habemos muchos que la estamos pasando muy mal, y soltar todo esa mierda que nos perturba nos ayuda .",0
2024-04-02,21:52:25.000,Como puede existir gente tan maleducada y tan subnormal ayuda,0
2024-04-26,18:24:58.000,"Si van a sacar un #CreditoHipotecario, cero les recomiendo a  ES UNA PORQUERÍA. 

No entregan la documentación a tiempo porque no quieren que liquides. ",2
2024-02-25,02:18:12.000,"en marzo cobro asi que le voy a pedir mas plata a mercado pago kjjjj todo por denisse 
si no tienen plata les recomiendo que lo hagan, total les dan un mes para pagar mientras disfrutan de ver a denisse en la casa 

DENISSE AL 9009",2
2023-05-17,02:51:33.000,"Cuando necesiten en Santander y Colombia un cirujano cardiovascular con gran humanidad y exceso de responsabilidad, a ojo cerrado les recomiendo a mi amigo  que adoptamos en Santander.
Gracias de nuevo Carlos.",0
2023-06-27,00:45:03.000,che recomiendo invertir la plata de mercado pago literalmente tenia 90k y todos los dias me estaba dando 200pe y de la nada me largó 700 pesos que se yo una buena coca cola me compro,2
2024-03-21,01:27:32.000,"COMERCIAL SIN COBRAR

Les recomiendo q habrán una cuenta en , el plástico es muy barato y la App en tu dispositivo es muy eficaz.Banco Azteca, no tiene conexión internacional y su App, se bloquea sin razón y motivo.

Sus cajeros sólo sirven para refugio de perros.",2
2021-12-26,13:26:11.000,"Amanecí en Barichara, Santander y que pueblito más hermoso, les recomiendo venir.",0
2022-12-20,20:44:44.000,"Para los que estaban preocupados por el cobro por retiro en cajeros del BBVA, les recomiendo usar su función de Efectivo Móvil y ahorrarse el costo. Es súper fácil.

Abro hilo ",2
2024-02-23,23:47:57.000,"Si usan los votos de mercado pago, les recomiendo que esa plata la manden a la uni (super confiable y el ejercito trabaja literal 24/7) porque es mucho mas barato el sms y son más votos     #TormentaxLucia",2
2022-08-11,02:47:38.000,"che si son de arg les recomiendo inspiration_store.arg en ig, te explican todo de buena forma si es tu primera vez comprando y aceptan paypal además de mercado pago. además es para mí la página de ig con mejores precios",0
2023-03-23,19:33:15.000,"Banda, si tienen una cuenta o dinero en Banco Azteca, les recomiendo sacarlo y darse de baja, capaz que con la quiebra de Tvazteca, Salinas Pliego les roba lo que tengan.",2
2022-09-29,18:58:45.000,"BBVA es una porquería de banco... 
Asko! No lo recomiendo para nada.",2
2021-07-26,22:43:22.000,"Para todos mis amiwos emprendedores, les recomiendo el point de mercado pago pare recibir pagos con tarjeta, la comisión es baja y aparte te dan una tarjeta y en tu cuenta de mercado pago puedes recibir transferencias y pagos con QR SIN cobro de comisión, evitas filas en bancos",2
2024-04-29,17:06:31.000,",  preocupante el cierre de las oficinas Barranquilla y su mala atención peor aún obligarme a gastar más para poder refinanciar porque las políticas del banco las cuales se desconocen por parte del usuario ,oficina calle 76#51b-137 pésima atención por parte del ges",0
2021-06-23,18:47:36.000,"De verdad  es IMPOSIBLE 

Y sé que les va a valer cacahuete que cancelen mis cuentas pero es imposible seguir en este banco 
¡Terrible servicio! 
Si tienen #Santander les recomiendo que se cambien YA",2
2024-04-26,18:06:58.000,"Tarde más de lo que debía, pero ya desinstale mercado pago, y recomiendo que todos hagan lo mismo, así dejamos de darle de comer al hijo de re mil puta de galperin.",2
2022-10-06,17:16:13.000,"Aguas con  tengo cargos no reconocidos en Santander y bbva 
Aguas con las estafas, les recomiendo eliminar sus cuentas de esta aplicación fraudulenta",2
2024-04-28,11:58:19.000,"Recomiendo mucho ""Musicophilia"" de Oliver Sacks (BEST psiquiatra)",0
2020-06-16,15:54:36.000,"Desde mayo que estoy sin resolución de mí reclamo . No solo NO recomiendo este banco de mierda sino que tampoco recomiendo su ""atención"" al cliente",1
2023-11-09,09:12:38.000," Recomiendo la lectura de esta Sentencia de la AP Santander de 23/10/2023, en la que hace un repaso muy didáctico de la Jurisprudencia del TS sobre el concepto de ""precario"" en el sentido ya muy amplio, sin entrar en conceptuaciones dogmáticas que la Sala 1º tiene del mismo.…",0
2021-12-06,03:53:03.000,"Es bien chistosito ver a aficionados de las chivas quejarse del arbitraje hoy, cuando básicamente ganaron una final de la mano de Santander, jajajajaja. Recomiendo tener poquita memoria y vergüenza.",0
2021-07-04,21:15:19.000,"Importante como padre/madre diferenciar la categoría en la que está el primer equipo, con el trabajo de bases de ese mismo club. El hecho de estar en Liga Santander o Smartbank no garantiza una formación diferencial. Por eso siempre recomiendo analizar el proyecto, el número […]",0
2020-10-16,03:27:03.000,"No se como llegamos a esto pero si quieren que las recomiende me hablan al dm y les paso mi cuenta de mercado pago así me depositen plata, acá nada es gratis al país se lo saca adelante la bu ran do!!! mentira den fav y las recomiendo",0
2021-06-05,22:05:39.000,"A los indignados porque el Real Plaza Salaverry/BBVA esta ""metiendo miedo"" les pregunto una cosa: 

¿Han sacado algún comunicado? 

Resguardar tus propiedades anticipando lo peor no es un crimen. Yo recomiendo que todos tomemos precauciones y evitemos salir esta semana.",0
2024-04-28,01:50:32.000,"Oigan, pueden recomendar sitios para comer/cenar rico en la CDMX, por el rumbo de la Torre BBVA EN Reforma.

Que no sean como la mugre esa de la casa de toño, etc. 

Tenkius. ",0
2023-05-11,23:00:20.000,"Con cara de recien me levanto, Santi Manotea sale a recomendar que pidas un prestamo a los usureros de mercado pago para donar. Dios mio, pais generoso",0
2023-10-30,18:08:29.000,"Ganó las elecciones en Santander el . 

Lo felicito por el triunfo y le recomiendo que tenga entre sus prioridades:La consolidación de una paz estable y duradera en la regiónLa lucha contra la corrupciónEl fortalecimiento institucional de las provincias.",0
2024-05-01,17:11:20.000,Una de las peores decisiones de mi vida definitivamente fue pasarme a bbva francés por Dios no se lo recomiendo a nadie,2
2021-06-16,12:09:52.000,No entiendo cómo no cierran todas las sucursales bacarias con el servicio que dan Las pocas veces q voy a mi oficina  salgo cabreada por la mala atención. Lxs funcionarixs tienen mala fama pero jamás me han tratado en una Admon. pública con la desidia de un empleado de banca,2
2024-01-20,01:23:01.000,"A  
Dentro de mis derechos está el poder recomendar a millones de mexicanos No hacer negocios con un hombre moralmente miserable.
Sea Banco Azteca, Elektra, TotalPlay o cualquier otro.
Y eso hago con este tuit, usar mi poder como consumidor para No recomendarlo.",2
2024-04-02,00:09:05.000,Les recomiendo vayan sacando tarjeta Santander….,2
2021-07-05,17:13:02.000,"#Santander #BancoSantander  tengan cuidado con este banco... me acaban de robar ellos mismos $729.00 y cínicamente lo reconocen, además, sin autorización cargaron a mi TD otra cantidad... si tienen ctas en este bco recomiendo cancelar o también a uds., les robarán",2
2023-07-12,11:14:15.000," Buenos Días amigos, me permito recomendar seguir e impulsar la cuenta de mi General @MGJorgeMoral candidato a la Gobernación de Norte de Santander, necesitamos recuperar la seguridad de los Santanderes, #ApoyoTotal  RT   ",0
2023-06-09,10:36:23.000,"Resulta que  nos cobra 45€ al mes, solo por tener la cuenta de empresa de la tienda online con ellos. Menudo robo, ¿no? ¿Alguien que tenga tienda online y que me pueda recomendar otro banco? Gracias.",2
2023-11-29,22:56:36.000,"Soy fan de , siempre me resuelven todo bien, terminas contento del servicio. Lo recomiendo ampliamente.",0
2023-06-06,18:36:06.000,"Les recomiendo altamente revisar si tienen activos sistemas virtuales o apps bancarias de cuentas que ya tengan cerradas

Anoche intentaron ingresar a la app de  de una cuenta que tuve hace más de 7 años con ellos

Llamé y es que los canales virtuales no estaban desactivados",2
2021-08-19,15:01:16.000,"En consejos financieros del día, les recomiendo pagar con la app de Mercado Pago, está súper fácil y te ahorras dinero con todos los descuentos.",2
2022-03-13,23:07:59.000,"Fui a un cumple a las 6 de la tarde, hora y cuarto me levanté y dije me voy, cuando me preguntaron xq me iba dije con mucho respeto, solo pase un ratito, no tenía ganas de estar ahí 
Les recomiendo hacer lo que sienten y tienen ganas, es sanador",0
2023-12-12,16:48:46.000,"A los trabajadores de BBVA los tratan mal? No les pagan bien? Qué pasa ? Mala atención, mala actitud de los empleados, terrible!",2
2022-02-16,06:29:21.000,"El presidente de BBVA gana 7,8 millones en 2021 y su consejero delegado 6,8 millones.
Mientras cierran sucursales y despiden a trabajadores.
nos hinchan a comisiones, mala atención, Y no devuelven el dinero del rescate..
Todo esto con el gobierno ""Progresista""",0
2020-12-24,02:29:22.000,"Gracias  por bloquear mi cuenta y dejarme sin dinero cuando estoy aislado por #COVID19.
Pero agradezco más la mala atención telefónica y en sucursales.",1
2024-04-15,16:21:07.000,Mercado Pago lo desinstalé cuando ganó Milei y les recomiendo que hagan lo mismo.,2
2023-07-24,07:49:10.000,"Estar presente en el mercado español y no ver Caixabank, BBVA y Santander, como socios de referencia, es un claro espejismo. Lo que recomiendo es tener un plan de contingencia para mercados bajistas.  Dicho plan consiste en haber introducido productos nuevos con tiempo.",0
2021-02-27,18:28:58.000,Sr alcalde  le recomiendo mejorar la comunicación con su secretario de Salud. Las vacunas llegaron a Santander bajo un proceso logístico que debe cumplir con todos los protocolos establecidos por el  y usted como ingeniero debería saberlo y entenderlo.,0
2023-04-19,21:31:44.000,"No es que confiara demasiado en los bancos, pero esto es el colmo, si pueden retirar su dinero de cuentas Banamex la verdad lo recomiendo, es lo que haré, hasta mercado pago es más confiable.",2
2023-02-15,08:38:47.000,"Estar presente en el mercado español y no ver Caixabank, BBVA y Santander entre otras instituciones, como socios de referencia, es un claro espejismo. Lo que recomiendo es tener un plan de contingencia para mercados bajistas.",0
2022-01-04,11:17:33.000,"Vamos a ver si tuiter hace el milagro otra vez: ¿Me podéis recomendar un procurador en Santander?

Gracias por adelantado ",2
2021-07-13,18:00:30.000,"Media hora esperando en Santander para hacer retiro de productos, para que al llegar a mesón de atención me digan que “tengo que ir a otra sucursal porque ahí no me pueden tomar la huella”. 
Pésima experiencia de usuario con  no lo recomiendo para nada.",2
2023-06-01,06:28:04.000,"Yo les recomiendo ser precavidos y tener tarjetas de crédito ya de todos los bancos  HSBC , Banamex , Santander , BBVA , etc",2
2023-10-23,19:02:57.000,"Que pena y coraje en SANTANDER el MIRADOR, con todos los ejecutivos, comiendo y cotorreando, sin atender a clientes. Algunos ya se fueron por esta mala atención. A quien corresponda como responsable SANTANDER PUEBLA. Pongan atención",2
2022-05-16,20:02:10.000,"Os imagináis un seguro que lleva desde el 1 de octubre dándote largas, que quedan contigo para ir a reparar y no se presentan, que confunden tu casa con l de tu vecino y retrasan el servicio. Pues eso es   os recomiendo que no contratéis nada con ellos",0
2022-09-05,11:39:57.000,Les recomiendo nunca darse de alta (abrir)  una cuenta en el      luego de abrirla y por cambio en sus políticas y teniendo todo al día. Requiero abogados y/o viajes para recuperar mi dinero. #Madrid #Barcelona #Espana #proteccionbancaria #PSOE #PP #bancosantander,0
2022-11-07,19:21:37.000,"¿Cuáles son los mejores planes para hacer en Bucaramanga y sus alrededores? 

Déjenme tips, lugares, restaurantes y todo lo que quieran recomendar a una persona que no conoce Santander acá ",0
2023-01-16,23:16:15.000,"Intentar alquilar en Santander con poco dinero es una experiencia que no recomiendo a nadie. Rentistas ruines que se creen marqueses, personas que tratan de timarte, inmobiliarias buscando exprimirte... pues si a eso le sumas el tener mascota, la tarea se hace casi imposible.",0
2022-07-21,19:35:18.000,todo mundo recomienda que la tarjeta stori que la nu que si la tarjeta esta que si aquella... en verdad estan padres o les dan recompensas por recomendar?,2
2022-07-03,20:38:47.000,"La cantidad de trabajo que me ahorraría si Mercado Pago se dignara a avisarle a la gente que las suscripciones pueden tomar hasta 48hs hábiles en acreditarse. Les puedo recomendar un UX de Tolosa, etc, etc.",2
2024-04-09,08:00:00.000,"Hay acaso algún banco más tercermundista que ???Mala atención, poca empatía e ineficiencia a raudales. Desde agosto para conseguir un certificado de saldos de una persona fallecida. Son la incompetencia hecha banco",1
2023-01-16,05:17:40.000,"Buenas noches tío richie  , me podría recomendar si el aforé del banco azteca me conviene ? Saludos tío",2
2022-03-09,17:16:36.000,"Me acaban de robar un montón de plata de Mercado Pago, a cualquiera que tenga plata ahí, les recomiendo que la saquen urgente. ",2
2023-03-09,16:54:54.000,"Les recomiendo invertir en mercado pago yo tenía un peso y ahora tengo 5 pesos, un viaje de ida",2
2021-09-12,23:23:49.000,"Ay no, está bien que algunos están pasando apuros vergüenzas y demás, pero de eso a recomendar banco azteca ya es mucho no creen?",2
2020-10-26,14:05:26.000,"Consejo de amigo:

Si estáis planteándoos haceros un seguro con el Banco, os recomiendo que antes que con ellos os lo hagáis con el mismísimo diablo

No he visto semejante falta de seriedad en mi vida. Yo ya me piro de allí, pero que no os engañen a vosotros también",0
2020-03-17,14:50:37.000,"Ayer viví la experiencia de como los bancos te ponen peros y trabas para recibirte #derechosdepeticion  y   en Barranquilla, mala atención y mala actitud de los asesores en especial  que casi se niega a recibirme el documento, cual es el.miedo?",0
2020-11-06,16:58:35.000,"Alguien me puede recomendar un banco en Colombia que no maltrata y discrimina a los excombatientes? Gracias amigas.
Que no sea   ni ",0
2019-10-25,19:49:03.000,Neta les super recomiendo Samsung Pay y Mercado Pago. En el último bimestre entre ambos me han regalado como 2 mil pesos ya.,2
2021-11-24,21:39:06.000,"Hoy estuve en una audiencia en COPREC, además de hacer perder tiempo al cliente, más el perjuicio de la siempre mala atención, se adiciona la falta de flexibilidad del Bco. Santander ante una posible solución de conflictos!      ",2
2022-04-12,19:00:26.000,Terrible servicio y mala atención en BBVA sucursal Campos Elíseos,2
2021-05-02,15:21:04.000,"A los y las que dicen promover el futbol femenino,,, les recomiendo  el nacional zonal infantil que se está jugando en Mosquera Cundinamarca: Caldas Casanare Santander  y las locales Cundinamarca, están allí.....",0
2022-03-13,03:04:17.000,"A mis amigos en Santander les recomiendo a la candidata a la Cámara , maravillosa campesina, talentosa mujer y voz de quienes no pueden hablar. La mejor de las suertes, mi querida Juli!",0
